id,channel,raw_text,language,label,source
gen-0046,SMS,AVIS Orange Money: votre compte est bloque. Reactivez-le maintenant: bit.ly/1x3j1l,fr,1,synthetic
gen-0075,SMS,Promo MTN 2026: vous etes selectionne pour 2 000 000 FCFA. Repondez avec votre nom au 652XXXXXX.,fr,1,synthetic
gen-0239,SMS,Orange Money: your verification code is 294667. Do not share it.,en,0,synthetic
gen-0033,EMAIL,Important: votre carte CCA Bank sera desactivee. Mettez a jour vos informations: https://secure-banking-cm.ml/n64kfs,fr,1,synthetic
gen-0200,SMS,Orange: rechargez 5000F et recevez 15Go. Composez *123#. Offre valable aujourd'hui.,fr,0,synthetic
gen-0132,SMS,Orange Money: paiement de 1.000 FCFA effectue. Nouveau solde: 14189 FCFA. Frais: 0 FCFA.,fr,0,synthetic
gen-0139,URL,https://www.orange.cm/orange-money,en,0,synthetic
gen-0170,EMAIL,Votre facture d'electricite ENEO du mois de juillet est disponible dans votre espace client. Montant: 12500 FCFA. Cordialement.,fr,0,synthetic
gen-0227,EMAIL,Votre facture d'electricite ENEO du mois de decembre est disponible dans votre espace client. Montant: 12 500 FCFA. Cordialement.,fr,0,synthetic
gen-0174,SMS,Votre transfert Orange Money de 10000 FCFA vers 676XXXXXX a reussi. Solde: 28.250 FCFA.,fr,0,synthetic
gen-0074,EMAIL,Mise a jour requise de votre profil pour eviter la suspension: momo-verify.cm-secure.net/verify,fr,1,synthetic
gen-0080,EMAIL,CCA Bank - Service en ligne: une connexion inhabituelle a ete detectee. Reactivez votre acces: https://uba-cameroun.account-verify.ml,fr,1,synthetic
gen-0009,EMAIL,"Dear customer, your Afriland First Bank account is locked. Verify now: bit.ly/8rvhs1",en,1,synthetic
gen-0135,SMS,MTN: votre solde credit est de 17 382 FCFA. Rechargez via *155#.,fr,0,synthetic
gen-0189,SMS,Votre transfert Orange Money de 25000 FCFA vers 656XXXXXX a reussi. Solde: 52.124 FCFA.,fr,0,synthetic
gen-0061,SMS,MTN MoMo Verification: donnez-nous vtre mot de passe et le code 77109 pour securiser vtre compte!,fr,1,synthetic
gen-0146,EMAIL,"Cher client, Ecobank vous informe de la mise a jour de vos conditions tarifaires. Consultez votre agence pour plus d'informations.",fr,0,synthetic
gen-0070,SMS,MTN MoMo: un envoi de 2 500 FCFA est en attente! Validez sous 1h: tinyurl!com/lfyp5j!!,fr,1,synthetic
gen-0119,EMAIL,Your parcel could not be delivered. Pay customs fees here: http://verify-account-cm.tk/8stklx,en,1,synthetic
gen-0054,SMS,MTN MoMo Securite: validez votre code secret pour eviter la suspension: uba-cameroun!account-verify!ml/fph90o,fr,1,synthetic
gen-0240,EMAIL,CAMWATER: votre facture d'eau de juin s'eleve a 24.300 FCFA. Consultez votre espace abonne pour le detail.,fr,0,synthetic
gen-0225,SMS,Votre transfert Orange Money de 2 500 FCFA vers 65XXXXXXX a reussi. Solde: 25613 FCFA.,fr,0,synthetic
gen-0128,EMAIL,"BICEC: votre releve de compte mensuel est disponible dans votre espace client securise. Cordialement, le service clientele.",fr,0,synthetic
gen-0047,URL,http://cutt.ly/upfr2p,fr,1,synthetic
gen-0002,SMS,"Cher client MTN MoMo, vtre compte sera suspendu sous 24h. Confirmez vtre code PIN ici: momo-verify.cm-secure.net/9m80o2 Repondez vite",fr,1,synthetic
gen-0068,URL,http://momo-verify.cm-secure.net,fr,1,synthetic
gen-0010,EMAIL,Service client: votre abonnement a expire. Renouvelez maintenant: cutt.ly/6l6gt6,fr,1,synthetic
gen-0104,EMAIL,Service client: votre abonnement a expire. Renouvelez maintenant: orange-money-confirm.tk,fr,1,synthetic
gen-0121,SMS,Votre transfert Orange Money de 7.500 FCFA vers 686XXXXXX a reussi. Solde: 70739 FCFA.,fr,0,synthetic
gen-0086,EMAIL,Votre colis n'a pas pu etre livre. Reglez les frais de douane ici: is.gd/2o0v3z,fr,1,synthetic
gen-0015,EMAIL,UBA Online: unusual login detected. Restore access: t.co/4p40mg,en,1,synthetic
gen-0193,SMS,Votre transfert MTN MoMo de 25000 FCFA vers 687XXXXXX a reussi. Solde: 33 423 FCFA.,fr,0,synthetic
gen-0064,URL,http://secure-banking-cm.ml/verify,fr,1,synthetic
gen-0153,URL,https://www.bicec.com,en,0,synthetic
gen-0007,SMS,Promo Orange 2026: vous etes selectionne pour 2000000 FCFA. Repondez avec votre nom au 689XXXXXX.!!,fr,1,synthetic
gen-0160,EMAIL,"CCA Bank: votre releve de compte mensuel est disponible dans votre espace client securise. Cordialement, le service clientele.",fr,0,synthetic
gen-0038,SMS,"Orange Money: pour finaliser l'operation, communiquez le code 122362 recu par SMS a notre agent.",fr,1,synthetic
gen-0051,SMS,MTN MoMo Verification: donnez-nous votre mot de passe et le code 823374 pour securiser votre compte.,fr,1,synthetic
gen-0166,SMS,MTN MoMo: 279568 est votre code de securite. Notre service ne vous le demandera jamais.,fr,0,synthetic
gen-0066,SMS,Promo Orange 2026: vs etes selectionne pour 1!000!000 FCFA! Repondez avec vtre nom au 67XXXXXXX! Action requise,fr,1,synthetic
gen-0158,SMS,MTN MoMo: paiement de 5.000 FCFA effectue. Nouveau solde: 19 564 FCFA. Frais: 0 FCFA.,fr,0,synthetic
gen-0067,URL,http://cutt.ly/zfv8yu,en,1,synthetic
gen-0144,SMS,Your Orange Money OTP is 3091. Valid for 5 minutes.,en,0,synthetic
gen-0130,EMAIL,CAMWATER: votre facture d'eau de janvier s'eleve a 12500 FCFA. Consultez votre espace abonne pour le detail.,fr,0,synthetic
gen-0085,SMS,Orange Money: vous avez recu 500 FCFA. Cliquez pour valider la reception: http://uba-cameroun.account-verify.ml/9uy7s3 Action requise,fr,1,synthetic
gen-0004,SMS,MTN MoMo: vs avez recu 75 000 FCFA. Cliquez pour valider la reception: t.co/mecosf,fr,1,synthetic
gen-0089,EMAIL,Important: your Ecobank card will be deactivated. Update your details: https://momo-bonus-cm.ml,en,1,synthetic
gen-0100,SMS,Transfert recu de 50000 FCFA via Orange Money! Confirmez ici: https://bicec-online!cm-secure!net,fr,1,synthetic
gen-0237,SMS,Orange: votre forfait internet de 5Go est active pour 30 jours. Merci.,fr,0,synthetic
gen-0186,SMS,Votre transfert MTN MoMo de 2.000.000 FCFA vers 693XXXXXX a reussi. Solde: 2073749 FCFA.,fr,0,synthetic
gen-0181,SMS,Orange Money: votre code de validation est 342836. Ne le partagez avec personne.,fr,0,synthetic
gen-0105,SMS,Orange Money: vous avez recu 30000 FCFA. Cliquez pour valider la reception: https://afriland-secure-login.com/x23sy6!!,fr,1,synthetic
gen-0211,EMAIL,Votre facture d'eau CAMWATER du mois de novembre est disponible dans votre espace client. Montant: 12.500 FCFA. Cordialement.,fr,0,synthetic
gen-0184,SMS,MTN MoMo: votre code de validation est 270866. Ne le partagez avec personne.,fr,0,synthetic
gen-0235,SMS,MTN: rechargez 2000F et recevez 10Go. Composez *123#. Offre valable aujourd'hui.,fr,0,synthetic
gen-0011,SMS,"MTN MoMo: to complete the transaction, share the code 809570 with our agent.",en,1,synthetic
gen-0215,SMS,MTN: rechargez 5000F et recevez 10Go. Composez *123#. Offre valable aujourd'hui.,fr,0,synthetic
gen-0140,SMS,MTN MoMo: 952694 est votre code de securite. Notre service ne vous le demandera jamais.,fr,0,synthetic
gen-0203,EMAIL,Your ENEO bill for juillet is available in your customer area. Amount: 24 300 FCFA.,en,0,synthetic
gen-0122,EMAIL,"Bonjour, votre facture d'eau CAMWATER (mars) est prete. Vous pouvez la regler en agence ou via Mobile Money. Merci.",fr,0,synthetic
gen-0173,SMS,Retrait MTN MoMo de 15 000 FCFA reussi. Solde: 71034 FCFA. Merci de votre confiance.,fr,0,synthetic
gen-0185,SMS,MTN: votre forfait internet de 15Go est active pour 30 jours. Merci.,fr,0,synthetic
gen-0131,SMS,CAMTEL: il vous reste 10Go de data valables 1 jours. Bonne navigation.,fr,0,synthetic
gen-0045,EMAIL,Your subscription has expired. Renew now: t.co/hcw81x,en,1,synthetic
gen-0050,SMS,Orange Money: un envoi de 15000 FCFA est en attente. Validez sous 1h: http://uba-cameroun.account-verify.ml/x497w1,fr,1,synthetic
gen-0094,SMS,Felicitations! Vous avez gagne 1000000 FCFA a la loterie Orange. Envoyez vos infos au 60XXXXXXX,fr,1,synthetic
gen-0076,SMS,Transfert recu de 1.000 FCFA via MTN MoMo. Confirmez ici: is.gd/9xfzaq,fr,1,synthetic
gen-0016,SMS,"Orange Money: pour finaliser l'operation, communiquez le code 70106 recu par SMS a notre agent! Repondez vite!!",fr,1,synthetic
gen-0097,SMS,AVIS MTN Mobile Money: vtre compte est bloque. Reactivez-le maintenant: http://momo-bonus-cm.ml/jel532,fr,1,synthetic
gen-0136,SMS,Votre transfert Orange Money de 5000 FCFA vers 651XXXXXX a reussi. Solde: 31013 FCFA.,fr,0,synthetic
gen-0206,SMS,Your MTN MoMo transfer of 5000 FCFA to 681XXXXXX succeeded. Balance: 78210 FCFA.,en,0,synthetic
gen-0115,SMS,Orange Money Verification: donnez-nous votre mot de passe et le code 01658 pour securiser votre compte! Action requise,fr,1,synthetic
gen-0201,EMAIL,ENEO: votre facture d'electricite de octobre s'eleve a 3500 FCFA. Consultez votre espace abonne pour le detail.,fr,0,synthetic
gen-0028,URL,http://cutt.ly/toobmz,en,1,synthetic
gen-0111,URL,http://is.gd/4lie3c,en,1,synthetic
gen-0157,SMS,Votre code OTP Orange Money est 0672. Valable 5 minutes. Ne le communiquez a personne.,fr,0,synthetic
gen-0106,EMAIL,Service client: votre abonnement a expire. Renouvelez maintenant: https://verify-account-cm.tk/verify,fr,1,synthetic
gen-0039,URL,http://momo-verify.cm-secure.net/confirm,en,1,synthetic
gen-0164,SMS,CAMTEL: votre forfait internet de 15Go est active pour 30 jours. Merci.,fr,0,synthetic
gen-0090,URL,https://ecobank-cm-login.tk,en,1,synthetic
gen-0194,SMS,Orange Money: vous avez recu 250000 FCFA de 6XXXXXXXX. Solde disponible: 264 526 FCFA.,fr,0,synthetic
gen-0224,SMS,Votre code OTP Orange Money est 371478. Valable 5 minutes. Ne le communiquez a personne.,fr,0,synthetic
gen-0155,EMAIL,"Cher client, UBA vous informe de la mise a jour de vos conditions tarifaires. Consultez votre agence pour plus d'informations.",fr,0,synthetic
gen-0018,SMS,"Cher client Orange Money, votre compte sera suspendu sous 24h. Confirmez votre code PIN ici: https://uba-cameroun.account-verify.ml/login Action requise",fr,1,synthetic
gen-0037,URL,http://t.co/5pr2es,en,1,synthetic
gen-0035,SMS,Orange Money: vous avez recu 1 000 FCFA. Cliquez pour valider la reception: http://bicec-online.cm-secure.net/login,fr,1,synthetic
gen-0098,SMS,Orange Money: un envoi de 50000 FCFA est en attente. Validez sous 1h: https://secure-banking-cm.ml,fr,1,synthetic
gen-0036,EMAIL,Ecobank - Service en ligne: une connexion inhabituelle a ete detectee. Reactivez votre acces: is.gd/6192k4,fr,1,synthetic
gen-0077,EMAIL,Mise a jour requise de votre profil pour eviter la suspension: bit.ly/o4b9uo,fr,1,synthetic
gen-0095,SMS,Orange Money: vous avez recu 500 FCFA. Cliquez pour valider la reception: secure-banking-cm.ml/xf1gp1,fr,1,synthetic
gen-0081,SMS,GAGNANT MTN! Votre numero a remporte 1.000.000 FCFA. Contactez le 68XXXXXXX pour reclamer. Action requise!!,fr,1,synthetic
gen-0208,SMS,MTN MoMo: your verification code is 224447. Do not share it.,en,0,synthetic
gen-0027,SMS,MTN MoMo: un envoi de 250!000 FCFA est en attente! Validez sous 1h: tinyurl!com/0blv0p,fr,1,synthetic
gen-0023,SMS,AVIS MTN Mobile Money: votre compte est bloque. Reactivez-le maintenant: http://verify-account-cm.tk/verify!!,fr,1,synthetic
gen-0099,SMS,AVIS Orange Money: vtre compte est bloque. Reactivez-le maintenant: t.co/mu46jd Action requise,fr,1,synthetic
gen-0059,SMS,Orange Money: un envoi de 250.000 FCFA est en attente. Validez sous 1h: https://mtn-momo-securise.ml/login,fr,1,synthetic
gen-0019,EMAIL,Important: your UBA card will be deactivated. Update your details: mtn-momo-securise.ml/leepzh,en,1,synthetic
gen-0230,EMAIL,"Cher client, SGBC vous informe de la mise a jour de vos conditions tarifaires. Consultez votre agence pour plus d'informations.",fr,0,synthetic
gen-0172,URL,https://www.mtn.cm/momo,en,0,synthetic
gen-0109,SMS,MTN MoMo: you received 50000 FCFA. Click to validate: https://momo-verify.cm-secure.net/verify,en,1,synthetic
gen-0031,SMS,Transfert recu de 50 000 FCFA via MTN MoMo. Confirmez ici: tinyurl.com/x1evuh,fr,1,synthetic
gen-0205,SMS,MTN: rechargez 2000F et recevez 1Go. Composez *123#. Offre valable aujourd'hui.,fr,0,synthetic
gen-0156,EMAIL,Your ENEO bill for novembre is available in your customer area. Amount: 8400 FCFA.,en,0,synthetic
gen-0003,URL,http://bicec-online.cm-secure.net/gwwqc3,en,1,synthetic
gen-0114,SMS,Orange Money Securite: validez votre code secret pour eviter la suspension: orange-money-confirm!tk/verify,fr,1,synthetic
gen-0133,SMS,CAMTEL: il vous reste 2Go de data valables 1 jours. Bonne navigation.,fr,0,synthetic
gen-0058,EMAIL,Afriland First Bank - Service en ligne: une connexion inhabituelle a ete detectee. Reactivez votre acces: cutt.ly/qbfobr,fr,1,synthetic
gen-0152,SMS,MTN MoMo: votre code de validation est 842199. Ne le partagez avec personne.,fr,0,synthetic
gen-0232,SMS,MTN: il vous reste 5Go de data valables 1 jours. Bonne navigation.,fr,0,synthetic
gen-0020,SMS,AVIS MTN Mobile Money: vtre compte est bloque. Reactivez-le maintenant: momo-bonus-cm.ml/verify,fr,1,synthetic
gen-0123,URL,https://www.afrilandfirstbank.com,en,0,synthetic
gen-0226,SMS,Your Orange Money OTP is 8669. Valid for 5 minutes.,en,0,synthetic
gen-0192,EMAIL,"Afriland First Bank: votre releve de compte mensuel est disponible dans votre espace client securise. Cordialement, le service clientele.",fr,0,synthetic
gen-0025,EMAIL,Your subscription has expired. Renew now: t.co/cx9j1i,en,1,synthetic
gen-0183,SMS,Nexttel: il vous reste 15Go de data valables 7 jours. Bonne navigation.,fr,0,synthetic
gen-0182,EMAIL,"SGBC: votre releve de compte mensuel est disponible dans votre espace client securise. Cordialement, le service clientele.",fr,0,synthetic
gen-0191,SMS,Orange: votre forfait internet de 2Go est active pour 30 jours. Merci.,fr,0,synthetic
gen-0060,SMS,Orange Money: suspicious activity. Verify your identity now: https://ecobank-cm-login.tk/confirm,en,1,synthetic
gen-0079,SMS,Transfert recu de 7 500 FCFA via Orange Money. Confirmez ici: orange-money-confirm.tk/verify!!,fr,1,synthetic
gen-0236,SMS,Orange Money: 292330 est votre code de securite. Notre service ne vous le demandera jamais.,fr,0,synthetic
gen-0222,EMAIL,"Bonjour, votre facture d'electricite ENEO (juillet) est prete. Vous pouvez la regler en agence ou via Mobile Money. Merci.",fr,0,synthetic
gen-0014,SMS,Congratulations! You won 1 000 000 FCFA in the MTN lottery. Send your details to 6XXXXXXXX URGENT,en,1,synthetic
gen-0043,EMAIL,Service client: votre abonnement a expire. Renouvelez maintenant: http://afriland-secure-login.com,fr,1,synthetic
gen-0187,SMS,MTN MoMo: votre code de validation est 7393. Ne le partagez avec personne.,fr,0,synthetic
gen-0229,SMS,Your Orange Money OTP is 905072. Valid for 5 minutes.,en,0,synthetic
gen-0096,SMS,Bonne nouvelle: tirage MTN MoMo - vs gagnez 10 000 000 FCFA. Appelez 68XXXXXXX maintenant.,fr,1,synthetic
gen-0022,SMS,Orange Money Verification: donnez-nous votre mot de passe et le code 7849 pour securiser votre compte.,fr,1,synthetic
gen-0065,EMAIL,Votre colis n'a pas pu etre livre. Reglez les frais de douane ici: https://afriland-secure-login.com/login,fr,1,synthetic
gen-0093,SMS,"Cher client MTN MoMo, votre compte sera suspendu sous 24h. Confirmez votre code PIN ici: momo-verify.cm-secure.net/verify!!",fr,1,synthetic
gen-0168,URL,https://www.ubagroup.com/cm/,fr,0,synthetic
gen-0233,EMAIL,"SGBC: your monthly statement is available in your secure customer area. Best regards, customer service.",en,0,synthetic
gen-0071,SMS,Service MTN MoMo: envoyez votre code PIN et le code 7594 pour debloquer votre compte.,fr,1,synthetic
gen-0195,SMS,Nexttel: rechargez 5000F et recevez 1Go. Composez *123#. Offre valable aujourd'hui.,fr,0,synthetic
gen-0078,EMAIL,Your parcel could not be delivered. Pay customs fees here: https://mtn-momo-securise.ml,en,1,synthetic
gen-0167,EMAIL,Afriland First Bank: nous vous remercions pour votre fidelite. Aucune action n'est requise de votre part.,fr,0,synthetic
gen-0209,EMAIL,Votre facture d'eau CAMWATER du mois de fevrier est disponible dans votre espace client. Montant: 12500 FCFA. Cordialement.,fr,0,synthetic
gen-0177,SMS,MTN MoMo: votre code de validation est 4786. Ne le partagez avec personne.,fr,0,synthetic
gen-0052,SMS,MTN MoMo Verification: donnez-nous votre mot de passe et le code 08240 pour securiser votre compte!,fr,1,synthetic
gen-0220,SMS,MTN MoMo: vous avez recu 2000 FCFA de 695XXXXXX. Solde disponible: 62181 FCFA.,fr,0,synthetic
gen-0238,SMS,Your Orange Money OTP is 4223. Valid for 5 minutes.,en,0,synthetic
gen-0117,URL,http://verify-account-cm.tk,fr,1,synthetic
gen-0113,SMS,Service MTN MoMo: envoyez votre code PIN et le code 66765 pour debloquer votre compte.,fr,1,synthetic
gen-0041,EMAIL,Service client: votre abonnement a expire. Renouvelez maintenant: https://orange-money-confirm.tk/login,fr,1,synthetic
gen-0032,EMAIL,Important: your UBA card will be deactivated. Update your details: bicec-online.cm-secure.net/verify,en,1,synthetic
gen-0005,SMS,Service MTN MoMo: envoyez vtre code PIN et le code 419283 pour debloquer vtre compte!,fr,1,synthetic
gen-0231,EMAIL,Votre facture d'eau CAMWATER du mois de janvier est disponible dans votre espace client. Montant: 5200 FCFA. Cordialement.,fr,0,synthetic
gen-0161,EMAIL,"Cher client, CCA Bank vous informe de la mise a jour de vos conditions tarifaires. Consultez votre agence pour plus d'informations.",fr,0,synthetic
gen-0026,URL,http://bit.ly/wnpgw9,fr,1,synthetic
gen-0012,EMAIL,Afriland First Bank: votre session bancaire a expire. Reconnectez-vous immediatement via https://mtn-momo-securise.ml/verify pour eviter la fermeture du compte.,fr,1,synthetic
gen-0013,SMS,GAGNANT MTN! Votre numero a remporte 5000000 FCFA! Contactez le 658XXXXXX pour reclamer!,fr,1,synthetic
gen-0196,SMS,MTN: il vous reste 30Go de data valables 30 jours. Bonne navigation.,fr,0,synthetic
gen-0175,URL,https://www.camwater.cm,en,0,synthetic
gen-0088,SMS,"Dear Orange Money customer, your account will be suspended! Confirm your PIN here: is!gd/w1dstw",en,1,synthetic
gen-0202,SMS,MTN: il vous reste 30Go de data valables 7 jours. Bonne navigation.,fr,0,synthetic
gen-0125,SMS,Orange: votre forfait internet de 30Go est active pour 30 jours. Merci.,fr,0,synthetic
gen-0145,SMS,Nexttel: il vous reste 2Go de data valables 7 jours. Bonne navigation.,fr,0,synthetic
gen-0034,SMS,"Cher client MTN MoMo, votre compte sera suspendu sous 24h. Confirmez votre code PIN ici: tinyurl.com/mjbcp4",fr,1,synthetic
gen-0148,SMS,Nexttel: votre solde credit est de 36624 FCFA. Rechargez via *155#.,fr,0,synthetic
gen-0141,EMAIL,SGBC: nous vous remercions pour votre fidelite. Aucune action n'est requise de votre part.,fr,0,synthetic
gen-0087,SMS,"Orange Money: to complete the transaction, share the code 45271 with our agent! Action requise",en,1,synthetic
gen-0073,EMAIL,Service client: votre abonnement a expire. Renouvelez maintenant: bit.ly/5sowom,fr,1,synthetic
gen-0213,SMS,Nexttel: votre solde credit est de 24695 FCFA. Rechargez via *155#.,fr,0,synthetic
gen-0083,SMS,MTN MoMo Securite: validez votre code secret pour eviter la suspension: http://bicec-online.cm-secure.net/7he42x!!,fr,1,synthetic
gen-0069,EMAIL,Your subscription has expired. Renew now: is.gd/ktbcud,en,1,synthetic
gen-0127,SMS,Orange Money: votre code de validation est 0109. Ne le partagez avec personne.,fr,0,synthetic
gen-0055,SMS,MTN MoMo: activite suspecte detectee! Verifiez votre identite immediatement: tinyurl!com/nqfkpl,fr,1,synthetic
gen-0212,SMS,CAMTEL: votre solde credit est de 31442 FCFA. Rechargez via *155#.,fr,0,synthetic
gen-0110,SMS,Service MTN MoMo: envoyez votre code PIN et le code 15319 pour debloquer votre compte!,fr,1,synthetic
gen-0056,SMS,Bonne nouvelle: tirage Orange Money - vous gagnez 5 000 000 FCFA. Appelez 67XXXXXXX maintenant.,fr,1,synthetic
gen-0102,EMAIL,Service client: votre abonnement a expire. Renouvelez maintenant: tinyurl.com/7f16xb,fr,1,synthetic
gen-0137,SMS,Votre code OTP MTN MoMo est 558523. Valable 5 minutes. Ne le communiquez a personne.,fr,0,synthetic
gen-0204,SMS,Votre code OTP MTN MoMo est 4262. Valable 5 minutes. Ne le communiquez a personne.,fr,0,synthetic
gen-0017,SMS,Transfert recu de 100000 FCFA via MTN MoMo. Confirmez ici: t.co/gd8afp,fr,1,synthetic
gen-0218,EMAIL,"Bonjour, votre facture d'eau CAMWATER (novembre) est prete. Vous pouvez la regler en agence ou via Mobile Money. Merci.",fr,0,synthetic
gen-0092,SMS,"Cher client MTN MoMo, votre compte sera suspendu sous 24h! Confirmez votre code PIN ici: bicec-online!cm-secure!net",fr,1,synthetic
gen-0179,SMS,MTN MoMo: 1907 est votre code de securite. Notre service ne vous le demandera jamais.,fr,0,synthetic
