id,channel,raw_text,language,label,source
train-00061,SMS,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,en,0,uci_sms_spam
train-00062,SMS,WINNER Orange! Claim your 10000000 FCFA prize. Call 656XXXXXX now. URGENT,en,1,synthetic
train-00063,SMS,"Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth",en,0,uci_sms_spam
train-00064,SMS,MTN MoMo Securite: validez votre code secret pour eviter la suspension: uba-cameroun!account-verify!ml/fph90o,fr,1,synthetic
train-00065,EMAIL,Your parcel could not be delivered. Pay customs fees here: http://verify-account-cm.tk/8stklx,en,1,synthetic
train-00066,SMS,"URGENT!: Your Mobile No. was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU",en,1,uci_sms_spam
train-00067,SMS,Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.,en,1,uci_sms_spam
train-00068,SMS,Did u got that persons story,en,0,uci_sms_spam
train-00069,SMS,FREE entry into our £250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,en,1,uci_sms_spam
train-00070,SMS,"MTN MoMo: pour finaliser l'operation, communiquez le code 5790 recu par SMS a notre agent. Repondez vite",fr,1,synthetic
train-00071,SMS,"Cher client Orange Money, votre compte sera suspendu sous 24h. Confirmez votre code PIN ici: https://uba-cameroun.account-verify.ml/login Action requise",fr,1,synthetic
train-00072,SMS,Votre transfert MTN MoMo de 30 000 FCFA vers 67XXXXXXX a reussi. Solde: 107192 FCFA.,fr,0,synthetic
train-00073,SMS,"Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you.",en,0,uci_sms_spam
train-00074,SMS,"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",en,1,uci_sms_spam
train-00075,SMS,"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here..""",en,0,uci_sms_spam
train-00076,SMS,Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go,en,0,uci_sms_spam
train-00077,SMS,Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh,en,0,uci_sms_spam
train-00078,SMS,That means get the door,en,0,uci_sms_spam
train-00079,SMS,I'm really not up to it still tonight babe,en,0,uci_sms_spam
train-00080,SMS,May i call You later Pls,en,0,uci_sms_spam
train-00081,SMS,U should have made an appointment,en,0,uci_sms_spam
train-00082,SMS,"Alright, I'll head out in a few minutes, text me where to meet you",en,0,uci_sms_spam
train-00083,SMS,"Well imma definitely need to restock before thanksgiving, I'll let you know when I'm out",en,0,uci_sms_spam
train-00084,SMS,Nexttel: votre forfait internet de 10Go est active pour 7 jours. Merci.,fr,0,synthetic
train-00085,SMS,Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life,en,0,uci_sms_spam
train-00086,SMS,Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p,en,1,uci_sms_spam
train-00087,SMS,Speaking of does he have any cash yet?,en,0,uci_sms_spam
train-00088,SMS,MTN MoMo: 4680 est votre code de securite. Notre service ne vous le demandera jamais.,fr,0,synthetic
train-00089,SMS,"I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones",en,0,uci_sms_spam
train-00090,SMS,Orange Money Securite: validez vtre code secret pour eviter la suspension: https://mtn-momo-securise.ml/login URGENT!!,fr,1,synthetic
train-00091,SMS,Votre transfert MTN MoMo de 7.500 FCFA vers 69XXXXXXX a reussi. Solde: 66.121 FCFA.,fr,0,synthetic
train-00092,SMS,"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16",en,1,uci_sms_spam
train-00093,SMS,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+,en,1,uci_sms_spam
train-00094,SMS,First answer my question.,en,0,uci_sms_spam
train-00095,SMS,I've been searching for the right words to thank you for this breather. I promise i wont take your help for granted and will fulfil my promise. You have been wonderful and a blessing at all times.,en,0,uci_sms_spam
train-00096,SMS,Votre code OTP MTN MoMo est 1465. Valable 5 minutes. Ne le communiquez a personne.,fr,0,synthetic
train-00097,EMAIL,"Cher client, BICEC vous informe de la mise a jour de vos conditions tarifaires. Consultez votre agence pour plus d'informations.",fr,0,synthetic
train-00098,SMS,"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",en,1,uci_sms_spam
train-00099,SMS,Retrait MTN MoMo de 15000 FCFA reussi. Solde: 36 392 FCFA. Merci de votre confiance.,fr,0,synthetic
train-00100,SMS,"Wait that's still not all that clear, were you not sure about me being sarcastic or that that's why x doesn't want to live with us",en,0,uci_sms_spam
train-00101,SMS,"Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace.",en,0,uci_sms_spam
train-00102,SMS,CAMTEL: votre forfait internet de 30Go est active pour 30 jours. Merci.,fr,0,synthetic
train-00103,SMS,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,en,1,uci_sms_spam
train-00104,EMAIL,"Cher client, SGBC vous informe de la mise a jour de vos conditions tarifaires. Consultez votre agence pour plus d'informations.",fr,0,synthetic
train-00105,SMS,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,en,1,uci_sms_spam
train-00106,SMS,"It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com",en,0,uci_sms_spam
train-00107,SMS,Votre transfert Orange Money de 2 000 FCFA vers 64XXXXXXX a reussi. Solde: 24 195 FCFA.,fr,0,synthetic
train-00108,SMS,Customer place i will call you.,en,0,uci_sms_spam
train-00109,EMAIL,Votre colis n'a pas pu etre livre. Reglez les frais de douane ici: tinyurl.com/4nvtan,fr,1,synthetic
train-00110,SMS,Ummma.will call after check in.our life will begin from qatar so pls pray very hard.,en,0,uci_sms_spam
train-00111,URL,https://ecobank-cm-login.tk,en,1,synthetic
train-00112,SMS,Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+,en,1,uci_sms_spam
train-00113,SMS,I dunno they close oredi not... Ü v ma fan...,en,0,uci_sms_spam
train-00114,SMS,<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.,en,1,uci_sms_spam
train-00115,EMAIL,ENEO: votre facture d'electricite de novembre s'eleve a 24.300 FCFA. Consultez votre espace abonne pour le detail.,fr,0,synthetic
train-00116,EMAIL,Important: your Ecobank card will be deactivated. Update your details: https://momo-bonus-cm.ml,en,1,synthetic
train-00117,SMS,Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.,en,0,uci_sms_spam
train-00118,SMS,Transfert recu de 1.000 FCFA via MTN MoMo. Confirmez ici: is.gd/9xfzaq,fr,1,synthetic
train-00119,SMS,Jay's getting really impatient and belligerent,en,0,uci_sms_spam
train-00120,SMS,Y?WHERE U AT DOGBREATH? ITS JUST SOUNDING LIKE JAN C THATS AL!!!!!!!!!,en,0,uci_sms_spam
train-00121,SMS,Bonne nouvelle: tirage MTN MoMo - vous gagnez 5.000.000 FCFA. Appelez 672XXXXXX maintenant.!!,fr,1,synthetic
train-00122,EMAIL,Your ENEO bill for octobre is available in your customer area. Amount: 24 300 FCFA.,en,0,synthetic
train-00123,SMS,Keep my payasam there if rinu brings,en,0,uci_sms_spam
train-00124,SMS,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+",en,1,uci_sms_spam
train-00125,SMS,Beerage?,en,0,uci_sms_spam
train-00126,SMS,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,en,1,uci_sms_spam
train-00127,SMS,You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo,en,1,uci_sms_spam
train-00128,SMS,Oh is it? Send me the address,en,0,uci_sms_spam
train-00129,SMS,"""Wen u miss someone, the person is definitely special for u..... But if the person is so special, why to miss them, just Keep-in-touch"" gdeve..",en,0,uci_sms_spam
train-00130,SMS,Wat uniform? In where get?,en,0,uci_sms_spam
train-00131,SMS,Hasn't that been the pattern recently crap weekends?,en,0,uci_sms_spam
train-00132,SMS,Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt;#&gt;,en,0,uci_sms_spam
train-00133,SMS,So there's a ring that comes with the guys costumes. It's there so they can gift their future yowifes. Hint hint,en,0,uci_sms_spam
train-00134,SMS,"So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already",en,0,uci_sms_spam
train-00135,SMS,The hair cream has not been shipped.,en,0,uci_sms_spam
train-00136,SMS,"Yup, no need. I'll jus wait 4 e rain 2 stop.",en,0,uci_sms_spam
train-00137,SMS,Is xy going 4 e lunch?,en,0,uci_sms_spam
train-00138,SMS,Thanks for this hope you had a good day today,en,0,uci_sms_spam
train-00139,SMS,"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end",en,1,uci_sms_spam
train-00140,SMS,Oh that was a forwarded message. I thought you send that to me,en,0,uci_sms_spam
train-00141,SMS,U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.,en,0,uci_sms_spam
train-00142,SMS,Orange Money: paiement de 25.000 FCFA effectue. Nouveau solde: 88 373 FCFA. Frais: 0 FCFA.,fr,0,synthetic
train-00143,SMS,Are you not around or just still asleep? :V,en,0,uci_sms_spam
train-00144,SMS,"We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat.",en,0,uci_sms_spam
train-00145,SMS,+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,en,1,uci_sms_spam
train-00146,SMS,Too late. I said i have the website. I didn't i have or dont have the slippers,en,0,uci_sms_spam
train-00147,SMS,Hey. You got any mail?,en,0,uci_sms_spam
train-00148,SMS,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468",en,1,uci_sms_spam
train-00149,SMS,Your brother is a genius,en,0,uci_sms_spam
train-00150,EMAIL,Service client: votre abonnement a expire. Renouvelez maintenant: uba-cameroun.account-verify.ml/login,fr,1,synthetic
train-00151,SMS,Ok i am on the way to home hi hi,en,0,uci_sms_spam
train-00152,SMS,CAMTEL: il vous reste 10Go de data valables 30 jours. Bonne navigation.,fr,0,synthetic
train-00153,SMS,"Ask g or iouri, I've told the story like ten times already",en,0,uci_sms_spam
train-00154,URL,http://t.co/b58st4,en,1,synthetic
train-00155,SMS,Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.,en,0,uci_sms_spam
train-00156,SMS,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs,en,1,uci_sms_spam
train-00157,SMS,Any pain on urination any thing else?,en,0,uci_sms_spam
train-00158,SMS,Gibbs unsold.mike hussey,en,0,uci_sms_spam
train-00159,SMS,"""HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS, HOWU DOIN? FOUNDURSELF A JOBYET SAUSAGE?LOVE JEN XXX""",en,0,uci_sms_spam
train-00160,EMAIL,"SGBC: votre releve de compte mensuel est disponible dans votre espace client securise. Cordialement, le service clientele.",fr,0,synthetic
train-00161,SMS,Dont think so. It turns off like randomlly within 5min of opening,en,0,uci_sms_spam
train-00162,SMS,"Cher client MTN MoMo, votre compte sera suspendu sous 24h. Confirmez votre code PIN ici: momo-verify.cm-secure.net/verify!!",fr,1,synthetic
train-00163,EMAIL,"Bonjour, votre facture d'electricite ENEO (janvier) est prete. Vous pouvez la regler en agence ou via Mobile Money. Merci.",fr,0,synthetic
train-00164,SMS,Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/,en,0,uci_sms_spam
train-00165,SMS,Got it. Seventeen pounds for seven hundred ml – hope ok.,en,0,uci_sms_spam
train-00166,SMS,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ...",en,0,uci_sms_spam
train-00167,SMS,K I'll be there before 4.,en,0,uci_sms_spam
train-00168,SMS,Orange Money: 547226 est votre code de securite. Notre service ne vous le demandera jamais.,fr,0,synthetic
train-00169,SMS,"I am in tirupur da, once you started from office call me.",en,0,uci_sms_spam
train-00170,SMS,Orange Money: paiement de 15000 FCFA effectue. Nouveau solde: 52 322 FCFA. Frais: 0 FCFA.,fr,0,synthetic
train-00171,SMS,"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense.",en,0,uci_sms_spam
train-00172,SMS,Orange Money: votre code de validation est 937597. Ne le partagez avec personne.,fr,0,synthetic
train-00173,URL,http://is.gd/4lie3c,en,1,synthetic
train-00174,EMAIL,Your subscription has expired. Renew now: https://mtn-momo-securise.ml/24z860,en,1,synthetic
train-00175,EMAIL,Afriland First Bank: votre session bancaire a expire. Reconnectez-vous immediatement via https://mtn-momo-securise.ml/verify pour eviter la fermeture du compte.,fr,1,synthetic
train-00176,SMS,MTN MoMo: activite suspecte detectee! Verifiez votre identite immediatement: tinyurl!com/nqfkpl,fr,1,synthetic
train-00177,SMS,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",en,0,uci_sms_spam
train-00178,EMAIL,Ecobank Online: unusual login detected. Restore access: tinyurl.com/6z6ccc,en,1,synthetic
train-00179,SMS,Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.,en,1,uci_sms_spam
train-00180,URL,http://cutt.ly/upfr2p,fr,1,synthetic
train-00181,SMS,"Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k eh?",en,0,uci_sms_spam
train-00182,SMS,Stop the story. I've told him i've returned it and he's saying i should not re order it.,en,0,uci_sms_spam
train-00183,SMS,Nexttel: il vous reste 30Go de data valables 1 jours. Bonne navigation.,fr,0,synthetic
train-00184,SMS,It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure,en,0,uci_sms_spam
train-00185,SMS,Where are the garage keys? They aren't on the bookshelf,en,0,uci_sms_spam
train-00186,SMS,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,en,0,uci_sms_spam
train-00187,SMS,"Cher client MTN MoMo, votre compte sera suspendu sous 24h! Confirmez votre code PIN ici: bicec-online!cm-secure!net",fr,1,synthetic
train-00188,SMS,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",en,1,uci_sms_spam
train-00189,EMAIL,Your subscription has expired. Renew now: t.co/hcw81x,en,1,synthetic
train-00190,SMS,"1.20 that call cost. Which i guess isnt bad. Miss ya, need ya, want ya, love ya",en,0,uci_sms_spam
train-00191,EMAIL,Your parcel could not be delivered. Pay customs fees here: tinyurl.com/whl8z7,en,1,synthetic
train-00192,SMS,But am going to college pa. What to do. are else ill come there it self. Pa.,en,0,uci_sms_spam
train-00193,SMS,"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18",en,1,uci_sms_spam
train-00194,SMS,"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:""if it is made by my students,this wont even start........ Datz confidence..",en,0,uci_sms_spam
train-00195,SMS,What you thinked about me. First time you saw me in class.,en,0,uci_sms_spam
train-00196,SMS,Oh and by the way you do have more food in your fridge! Want to go out for a meal tonight?,en,0,uci_sms_spam
train-00197,SMS,Service Orange Money: envoyez votre code PIN et le code 480831 pour debloquer votre compte.,fr,1,synthetic
train-00198,SMS,"Cher client MTN MoMo, vtre compte sera suspendu sous 24h. Confirmez vtre code PIN ici: https://secure-banking-cm.ml",fr,1,synthetic
train-00199,SMS,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.",en,0,uci_sms_spam
train-00200,SMS,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,en,0,uci_sms_spam
train-00201,SMS,GAGNANT MTN! Votre numero a remporte 5000000 FCFA! Contactez le 658XXXXXX pour reclamer!,fr,1,synthetic
train-00202,SMS,"England v Macedonia - dont miss the goals/team news. Txt ur national team to 87077 eg ENGLAND to 87077 Try:WALES, SCOTLAND 4txt/ú1.20 POBOXox36504W45WQ 16+",en,1,uci_sms_spam
train-00203,SMS,MTN MoMo Verification: donnez-nous vtre mot de passe et le code 9655 pour securiser vtre compte!,fr,1,synthetic
train-00204,SMS,I love to give massages. I use lots of baby oil... What is your fave position?,en,0,uci_sms_spam
train-00205,SMS,Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed,en,0,uci_sms_spam
train-00206,SMS,Yes :)it completely in out of form:)clark also utter waste.,en,0,uci_sms_spam
train-00207,SMS,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,en,1,uci_sms_spam
train-00208,SMS,Do you know where my lab goggles went,en,0,uci_sms_spam
train-00209,SMS,Dont talk to him ever ok its my word.,en,0,uci_sms_spam
train-00210,SMS,Votre code OTP MTN MoMo est 511686. Valable 5 minutes. Ne le communiquez a personne.,fr,0,synthetic
train-00211,SMS,Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too,en,0,uci_sms_spam
train-00212,SMS,If u sending her home first it's ok lor. I'm not ready yet.,en,0,uci_sms_spam
train-00213,EMAIL,CCA Bank - Service en ligne: une connexion inhabituelle a ete detectee. Reactivez votre acces: https://uba-cameroun.account-verify.ml,fr,1,synthetic
train-00214,SMS,Dear good morning now only i am up,en,0,uci_sms_spam
train-00215,SMS,"Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!",en,0,uci_sms_spam
train-00216,SMS,"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?",en,0,uci_sms_spam
train-00217,SMS,Orange Money Securite: validez votre code secret pour eviter la suspension: orange-money-confirm!tk/verify,fr,1,synthetic
train-00218,SMS,"He has lots of used ones babe, but the model doesn't help. Youi have to bring it over and he'll match it up",en,0,uci_sms_spam
train-00219,SMS,Alright i have a new goal now,en,0,uci_sms_spam
train-00220,SMS,Orange Money: vous avez recu 500.000 FCFA de 64XXXXXXX. Solde disponible: 531639 FCFA.,fr,0,synthetic
train-00221,SMS,You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!,en,1,uci_sms_spam
train-00222,SMS,No problem. How are you doing?,en,0,uci_sms_spam
train-00223,SMS,"That way transport is less problematic than on sat night. By the way, if u want to ask  n  to join my bday, feel free. But need to know definite nos as booking on fri.",en,0,uci_sms_spam
train-00224,SMS,I'll text you when I drop x off,en,0,uci_sms_spam
train-00225,SMS,You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill,en,0,uci_sms_spam
train-00226,SMS,Need a coffee run tomo?Can't believe it's that time of week already,en,0,uci_sms_spam
train-00227,URL,http://ecobank-cm-login.tk,en,1,synthetic
train-00228,SMS,Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed!,en,0,uci_sms_spam
train-00229,SMS,Your Orange Money transfer of 15000 FCFA to 6XXXXXXXX succeeded. Balance: 26971 FCFA.,en,0,synthetic
train-00230,SMS,"K, I might come by tonight then if my class lets out early",en,0,uci_sms_spam
train-00231,SMS,Ok that's great thanx a lot.,en,0,uci_sms_spam
